id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
91963529,,20000.0,20000.0,20000.0, 36 months,12.74,671.38,C,C1,Senior Latent Print Examiner,10+ years,MORTGAGE,95000.0,Verified,Nov-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=91963529,,debt_consolidation,Debt consolidation,334xx,FL,24.0,0.0,Jan-2006,660.0,664.0,0.0,64.0,,24.0,0.0,22722.0,97.1,38.0,w,0.0,0.0,22396.568972235094,22396.57,20000.0,2396.57,0.0,0.0,0.0,Dec-2017,50.1,,Mar-2019,664.0,660.0,0.0,,1.0,Individual,,,,0.0,0.0,302839.0,1.0,14.0,0.0,1.0,14.0,70390.0,93.0,0.0,1.0,8749.0,94.0,23400.0,0.0,5.0,1.0,3.0,13765.0,664.0,96.3,0.0,0.0,129.0,105.0,13.0,6.0,2.0,33.0,,7.0,,0.0,6.0,7.0,7.0,8.0,23.0,9.0,13.0,7.0,24.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,313116.0,93112.0,17900.0,76085.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
83877196,,5000.0,5000.0,5000.0, 36 months,6.99,154.37,A,A2,Shipping,10+ years,OWN,40000.0,Source Verified,Jun-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=83877196,,credit_card,Credit card refinancing,440xx,OH,21.3,0.0,Oct-1997,715.0,719.0,0.0,32.0,86.0,8.0,1.0,5009.0,35.0,15.0,w,457.48,457.48,5090.33,5090.33,4542.52,547.81,0.0,0.0,0.0,Mar-2019,154.37,Apr-2019,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,13316.0,0.0,1.0,0.0,0.0,57.0,8307.0,,0.0,1.0,3544.0,35.0,14300.0,0.0,0.0,0.0,1.0,1665.0,6931.0,41.8,0.0,0.0,153.0,224.0,13.0,13.0,0.0,13.0,32.0,,32.0,0.0,3.0,4.0,4.0,7.0,2.0,7.0,13.0,4.0,8.0,0.0,0.0,0.0,0.0,93.3,50.0,1.0,0.0,50052.0,13316.0,11900.0,35752.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
54413118,,14000.0,14000.0,14000.0, 36 months,16.55,496.01,D,D2,Executive Assistant,4 years,RENT,90000.0,Source Verified,Jul-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=54413118,,vacation,Vacation,113xx,NY,17.99,0.0,May-2006,675.0,679.0,1.0,39.0,,10.0,0.0,14858.0,61.4,22.0,w,0.0,0.0,14390.3,14390.3,10711.88,3678.42,0.0,0.0,0.0,Jan-2018,514.89,,Jul-2018,549.0,545.0,0.0,,1.0,Individual,,,,0.0,0.0,62048.0,,,,,,,,,,,,24200.0,,,,7.0,6205.0,280.0,72.0,0.0,0.0,56.0,110.0,16.0,14.0,0.0,95.0,80.0,4.0,39.0,0.0,1.0,7.0,1.0,3.0,4.0,9.0,17.0,7.0,10.0,0.0,0.0,0.0,0.0,90.9,0.0,0.0,0.0,78477.0,62048.0,1000.0,54277.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
57884400,,5000.0,5000.0,5000.0, 36 months,12.69,167.73,C,C2,Security officer,2 years,RENT,28000.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57884400,,debt_consolidation,Debt consolidation,372xx,TN,15.8,0.0,Apr-2009,695.0,699.0,1.0,,,10.0,0.0,11691.0,60.6,16.0,f,0.0,0.0,5871.171702357,5871.17,5000.0,871.17,0.0,0.0,0.0,Jun-2017,2499.36,,Nov-2018,654.0,650.0,0.0,,1.0,Individual,,,,0.0,0.0,11691.0,,,,,,,,,,,,19300.0,,,,8.0,1169.0,3162.0,67.4,0.0,0.0,76.0,66.0,12.0,12.0,0.0,24.0,,2.0,,0.0,4.0,8.0,4.0,8.0,1.0,10.0,14.0,8.0,10.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,19300.0,11691.0,9700.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
108906475,,20800.0,20800.0,20800.0, 60 months,21.45,567.99,D,D5,Produce mgr.,10+ years,MORTGAGE,66000.0,Verified,May-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=108906475,,debt_consolidation,Debt consolidation,464xx,IN,32.35,0.0,Mar-1987,670.0,674.0,0.0,,,10.0,0.0,21643.0,99.0,12.0,w,0.0,0.0,22622.0837142536,22622.08,20800.0,1822.08,0.0,0.0,0.0,Oct-2017,20374.91,,Sep-2018,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,74123.0,0.0,5.0,0.0,1.0,16.0,52480.0,89.0,1.0,2.0,6552.0,99.0,21900.0,0.0,0.0,1.0,3.0,7412.0,4380.0,99.0,0.0,0.0,133.0,362.0,10.0,10.0,0.0,10.0,,10.0,,0.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,10.0,,0.0,0.0,1.0,100.0,100.0,0.0,0.0,80913.0,74123.0,21900.0,59013.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
113496911,,12000.0,12000.0,12000.0, 36 months,7.07,370.91,A,A2,Secretary,6 years,MORTGAGE,36000.0,Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113496911,,credit_card,Credit card refinancing,164xx,PA,54.7,0.0,May-1999,725.0,729.0,0.0,60.0,,10.0,0.0,3833.0,20.5,32.0,w,5647.56,5647.56,7413.49,7413.49,6352.44,1061.05,0.0,0.0,0.0,Mar-2019,370.91,Apr-2019,Mar-2019,804.0,800.0,0.0,60.0,1.0,Joint App,101000.0,23.38,Source Verified,0.0,0.0,122169.0,1.0,4.0,2.0,2.0,8.0,118336.0,89.0,2.0,3.0,2976.0,64.0,18700.0,0.0,3.0,3.0,5.0,12217.0,10624.0,23.0,0.0,0.0,158.0,218.0,2.0,2.0,0.0,2.0,60.0,3.0,60.0,6.0,2.0,3.0,2.0,10.0,8.0,6.0,24.0,3.0,10.0,0.0,0.0,0.0,4.0,81.3,0.0,0.0,0.0,185283.0,122169.0,13800.0,166583.0,20073.0,715.0,719.0,Oct-1999,0.0,0.0,13.0,20.1,6.0,24.0,0.0,0.0,59.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
135120321,,3500.0,3500.0,3500.0, 36 months,11.05,114.67,B,B4,CNA,1 year,RENT,23000.0,Source Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=135120321,,credit_card,Credit card refinancing,913xx,CA,6.0,1.0,Mar-2010,705.0,709.0,0.0,3.0,,8.0,0.0,2259.0,19.8,9.0,w,1657.4,1657.4,2039.03,2039.03,1842.6,196.43,0.0,0.0,0.0,Mar-2019,114.67,Apr-2019,Mar-2019,649.0,645.0,0.0,,1.0,Individual,,,,0.0,0.0,2259.0,0.0,0.0,0.0,0.0,,0.0,,2.0,7.0,1293.0,20.0,11400.0,1.0,0.0,1.0,7.0,282.0,5441.0,29.3,0.0,0.0,,99.0,9.0,9.0,0.0,9.0,3.0,12.0,3.0,0.0,3.0,3.0,5.0,6.0,0.0,8.0,9.0,3.0,8.0,0.0,0.0,0.0,2.0,88.9,20.0,0.0,0.0,11400.0,2259.0,7700.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
7637899,,10000.0,10000.0,10000.0, 36 months,14.3,343.24,C,C1,Air Personality,2 years,RENT,37500.0,Not Verified,Oct-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7637899,,car,Honda Accord,018xx,MA,14.24,0.0,Jan-2006,690.0,694.0,1.0,,,9.0,0.0,7302.0,58.9,9.0,f,0.0,0.0,12229.34,12229.34,10000.0,2229.34,0.0,0.0,0.0,Feb-2016,2961.86,,Sep-2018,624.0,620.0,0.0,,1.0,Individual,,,,0.0,0.0,11284.0,,,,,,,,,,,,12400.0,,,,6.0,1254.0,4498.0,61.9,0.0,0.0,40.0,94.0,4.0,4.0,0.0,4.0,,6.0,,0.0,6.0,6.0,6.0,6.0,1.0,8.0,8.0,6.0,9.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,22745.0,11284.0,11800.0,10345.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68575202,,20000.0,20000.0,20000.0, 60 months,13.99,465.27,C,C4,Assistant Controller,10+ years,MORTGAGE,84240.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68575202,,debt_consolidation,Debt consolidation,797xx,TX,33.92,1.0,Apr-1992,680.0,684.0,1.0,16.0,,18.0,0.0,35887.0,77.3,27.0,w,8621.67,8621.67,18129.99,18129.99,11378.33,6751.66,0.0,0.0,0.0,Mar-2019,465.27,Apr-2019,Mar-2019,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,90957.0,0.0,4.0,0.0,2.0,21.0,31610.0,51.0,0.0,0.0,14486.0,63.0,46400.0,1.0,1.0,1.0,2.0,5053.0,818.0,96.8,0.0,0.0,117.0,284.0,28.0,21.0,1.0,52.0,,6.0,,0.0,6.0,13.0,6.0,6.0,9.0,13.0,17.0,13.0,18.0,0.0,0.0,0.0,0.0,96.3,83.3,0.0,0.0,147945.0,67497.0,25200.0,61668.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
16060991,,5000.0,5000.0,4950.0, 36 months,9.17,159.4,B,B1,Manager,3 years,RENT,46500.0,Not Verified,May-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=16060991,,major_purchase,Major purchase,349xx,FL,6.67,0.0,Jul-2000,815.0,819.0,0.0,,,12.0,0.0,61.0,0.2,24.0,f,0.0,0.0,5201.0256022086,5149.02,5000.0,201.03,0.0,0.0,0.0,Dec-2014,3244.63,,Jul-2018,799.0,795.0,0.0,,1.0,Individual,,,,0.0,0.0,11162.0,,,,,,,,,,,,34400.0,,,,4.0,1015.0,33239.0,0.2,0.0,0.0,80.0,166.0,18.0,18.0,0.0,18.0,,,,0.0,2.0,2.0,8.0,14.0,5.0,11.0,19.0,2.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50716.0,11162.0,33300.0,16316.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
124127610,,13000.0,13000.0,13000.0, 36 months,13.59,441.73,C,C2,Office Manager,4 years,MORTGAGE,49320.0,Source Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=124127610,,debt_consolidation,Debt consolidation,855xx,AZ,12.77,0.0,Mar-2006,660.0,664.0,0.0,54.0,,5.0,0.0,4212.0,93.6,9.0,w,7866.39,7866.39,7048.05,7048.05,5133.61,1914.44,0.0,0.0,0.0,Mar-2019,441.73,Apr-2019,Mar-2019,659.0,655.0,0.0,,1.0,Individual,,,,0.0,0.0,15990.0,0.0,3.0,1.0,2.0,12.0,11778.0,76.0,0.0,0.0,2350.0,80.0,4500.0,0.0,0.0,0.0,2.0,3198.0,288.0,93.6,0.0,0.0,131.0,140.0,28.0,12.0,0.0,28.0,,,,2.0,2.0,2.0,2.0,3.0,6.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,66.7,100.0,0.0,0.0,20088.0,15990.0,4500.0,15588.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
87254503,,13200.0,13200.0,13200.0, 36 months,10.49,428.98,B,B3,Office Manager,1 year,OWN,36000.0,Source Verified,Aug-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=87254503,,debt_consolidation,Debt consolidation,786xx,TX,34.61,1.0,Jul-2005,665.0,669.0,1.0,10.0,,15.0,0.0,10797.0,37.5,25.0,w,0.0,0.0,14574.0686125058,14574.07,13200.0,1374.07,0.0,0.0,0.0,Oct-2017,9012.72,,Mar-2019,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,52228.0,0.0,1.0,1.0,1.0,7.0,41431.0,,1.0,2.0,2005.0,38.0,28800.0,1.0,1.0,3.0,3.0,3482.0,4765.0,53.7,0.0,0.0,127.0,133.0,10.0,7.0,0.0,10.0,,0.0,10.0,0.0,5.0,9.0,5.0,7.0,8.0,14.0,17.0,9.0,15.0,0.0,0.0,0.0,2.0,92.0,0.0,0.0,0.0,71965.0,52228.0,10300.0,43165.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
113508173,,12000.0,12000.0,12000.0, 36 months,7.07,370.91,A,A2,Operations Manager,< 1 year,MORTGAGE,53000.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113508173,,debt_consolidation,Debt consolidation,923xx,CA,36.82,2.0,Aug-1990,735.0,739.0,0.0,22.0,,8.0,0.0,8721.0,46.6,16.0,w,5647.56,5647.56,7413.49,7413.49,6352.44,1061.05,0.0,0.0,0.0,Mar-2019,370.91,Apr-2019,Mar-2019,774.0,770.0,0.0,,1.0,Joint App,135000.0,16.32,Not Verified,0.0,0.0,442603.0,0.0,2.0,0.0,0.0,37.0,46781.0,53.0,0.0,0.0,3817.0,50.0,18700.0,6.0,0.0,2.0,1.0,55325.0,7005.0,46.1,0.0,0.0,166.0,323.0,30.0,9.0,5.0,30.0,22.0,3.0,22.0,1.0,2.0,4.0,2.0,3.0,4.0,4.0,7.0,4.0,8.0,0.0,0.0,0.0,1.0,81.3,50.0,0.0,0.0,544321.0,55502.0,13000.0,120821.0,19207.0,725.0,729.0,Jan-1993,0.0,5.0,8.0,56.7,2.0,6.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
127443261,,6000.0,6000.0,6000.0, 36 months,15.05,208.14,C,C4,Wax specialist ,6 years,RENT,60000.0,Source Verified,Jan-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=127443261,,other,Other,956xx,CA,12.5,1.0,Dec-2009,710.0,714.0,1.0,2.0,,11.0,0.0,3279.0,27.3,25.0,w,3979.99,3979.99,2913.96,2913.96,2020.01,893.95,0.0,0.0,0.0,Mar-2019,208.14,Apr-2019,Mar-2019,714.0,710.0,0.0,,1.0,Individual,,,,0.0,1426.0,27442.0,2.0,3.0,0.0,1.0,19.0,24163.0,74.0,2.0,3.0,791.0,62.0,12800.0,0.0,2.0,1.0,4.0,2495.0,3928.0,31.1,0.0,0.0,97.0,86.0,2.0,2.0,0.0,2.0,,2.0,2.0,0.0,3.0,6.0,4.0,6.0,11.0,8.0,14.0,6.0,11.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,45302.0,27442.0,5700.0,32502.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
110141266,,24000.0,24000.0,24000.0, 60 months,9.44,503.35,B,B1,Teacher,10+ years,RENT,85000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=110141266,,debt_consolidation,Debt consolidation,917xx,CA,11.38,0.0,Aug-1971,720.0,724.0,0.0,,,8.0,0.0,6634.0,33.5,15.0,w,16847.98,16847.98,10514.29,10514.29,7152.02,3362.27,0.0,0.0,0.0,Mar-2019,503.35,Apr-2019,Mar-2019,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,19072.0,0.0,1.0,0.0,1.0,15.0,12438.0,62.0,0.0,1.0,4149.0,48.0,19800.0,0.0,0.0,0.0,2.0,3179.0,12166.0,35.3,0.0,0.0,165.0,549.0,23.0,15.0,0.0,135.0,,,,0.0,3.0,3.0,5.0,5.0,7.0,7.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,39800.0,19072.0,18800.0,20000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
9574935,,10000.0,10000.0,10000.0, 36 months,13.53,339.5,B,B5,Lead Programmer Analyst,5 years,MORTGAGE,107000.0,Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9574935,  Borrower added on 12/06/13 > Home Improvement<br>,home_improvement,HomeImprovement,080xx,NJ,19.99,0.0,Aug-1999,710.0,714.0,0.0,,,15.0,0.0,27979.0,55.2,30.0,f,0.0,0.0,11260.4300000001,11260.43,10000.0,1260.43,0.0,0.0,0.0,Feb-2015,4.38,,Mar-2019,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,337498.0,,,,,,,,,,,,50700.0,,,,2.0,24107.0,7488.0,70.7,0.0,0.0,154.0,172.0,23.0,7.0,3.0,37.0,,13.0,,0.0,3.0,10.0,4.0,9.0,6.0,12.0,18.0,10.0,15.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,378655.0,69134.0,25600.0,12286.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
111915653,,14000.0,14000.0,14000.0, 36 months,10.91,457.75,B,B4,Technician ,10+ years,RENT,50000.0,Verified,Jun-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111915653,,debt_consolidation,Debt consolidation,985xx,WA,20.62,3.0,Oct-1997,660.0,664.0,1.0,15.0,,5.0,0.0,9452.0,68.5,18.0,f,0.0,0.0,15403.3982827686,15403.4,14000.0,1403.4,0.0,0.0,0.0,Aug-2018,31.54,,Nov-2018,684.0,680.0,0.0,15.0,1.0,Individual,,,,0.0,0.0,48618.0,0.0,1.0,0.0,1.0,13.0,39166.0,,1.0,1.0,7352.0,69.0,13800.0,1.0,2.0,1.0,2.0,12155.0,148.0,98.0,0.0,0.0,236.0,235.0,8.0,8.0,0.0,70.0,17.0,1.0,15.0,1.0,1.0,2.0,2.0,4.0,5.0,4.0,12.0,2.0,5.0,0.0,0.0,2.0,1.0,77.8,100.0,0.0,0.0,57315.0,48618.0,7500.0,43515.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
20701950,,6500.0,6500.0,6500.0, 36 months,12.99,218.98,C,C1,Surgical Coordinator,7 years,RENT,35000.0,Not Verified,Jul-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=20701950,,debt_consolidation,Debt consolidation,113xx,NY,7.89,0.0,Aug-2006,695.0,699.0,1.0,,,9.0,0.0,6320.0,43.6,14.0,f,0.0,0.0,7659.0817164535,7659.08,6500.0,1159.08,0.0,0.0,0.0,Oct-2016,71.32,,Mar-2019,789.0,785.0,0.0,,1.0,Individual,,,,0.0,0.0,6320.0,,,,,,,,,,,,14500.0,,,,5.0,702.0,4383.0,45.9,0.0,0.0,87.0,95.0,4.0,4.0,0.0,4.0,,2.0,,0.0,3.0,6.0,5.0,6.0,2.0,9.0,12.0,6.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,14500.0,6320.0,8100.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
98718399,,15000.0,15000.0,15000.0, 36 months,16.99,534.72,D,D1,Electrician ,< 1 year,RENT,185000.0,Source Verified,Mar-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=98718399,,debt_consolidation,Debt consolidation,021xx,MA,10.48,0.0,Dec-2006,675.0,679.0,0.0,,,8.0,0.0,8327.0,93.6,16.0,w,5863.01,5863.01,12835.46,12835.46,9136.99,3698.47,0.0,0.0,0.0,Mar-2019,534.72,Apr-2019,Mar-2019,624.0,620.0,0.0,,1.0,Individual,,,,0.0,0.0,66318.0,0.0,3.0,2.0,4.0,7.0,57991.0,92.0,1.0,2.0,3248.0,93.0,8900.0,2.0,4.0,1.0,6.0,8290.0,562.0,93.3,0.0,0.0,80.0,122.0,11.0,7.0,0.0,11.0,,11.0,,0.0,4.0,5.0,4.0,7.0,8.0,5.0,8.0,5.0,8.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,76816.0,66318.0,8400.0,67916.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
31056239,,25000.0,25000.0,25000.0, 60 months,14.49,588.08,C,C4,police officer,10+ years,MORTGAGE,120000.0,Source Verified,Oct-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=31056239,,debt_consolidation,Debt consolidation,268xx,WV,9.11,0.0,Nov-1993,730.0,734.0,0.0,,,10.0,0.0,11975.0,35.2,34.0,w,0.0,0.0,32899.753019116404,32899.75,25000.0,7899.75,0.0,0.0,0.0,Aug-2017,14101.31,,Jul-2017,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,143031.0,,,,,,,,,,,,34000.0,,,,3.0,15892.0,20525.0,36.8,0.0,0.0,156.0,251.0,28.0,6.0,5.0,34.0,,15.0,,0.0,2.0,2.0,5.0,5.0,18.0,7.0,11.0,2.0,10.0,0.0,0.0,0.0,1.0,100.0,40.0,0.0,0.0,180312.0,44631.0,32500.0,38312.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94228393,,5000.0,5000.0,5000.0, 36 months,7.49,155.51,A,A4,Office Director,8 years,RENT,65000.0,Source Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94228393,,debt_consolidation,Debt consolidation,840xx,UT,30.15,0.0,May-2000,710.0,714.0,1.0,,,9.0,0.0,16464.0,85.8,16.0,w,0.0,0.0,5494.8268892326005,5494.83,5000.0,494.83,0.0,0.0,0.0,Sep-2018,2386.71,,Sep-2018,634.0,630.0,0.0,,1.0,Individual,,,,0.0,0.0,67250.0,1.0,4.0,1.0,3.0,6.0,50786.0,78.0,0.0,0.0,6274.0,80.0,19200.0,0.0,10.0,1.0,3.0,7472.0,2258.0,87.6,0.0,0.0,156.0,198.0,27.0,6.0,0.0,27.0,,6.0,,0.0,3.0,5.0,3.0,5.0,9.0,5.0,7.0,5.0,9.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,84231.0,67250.0,18200.0,65031.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
108719640,,9800.0,9800.0,9800.0, 36 months,7.21,303.54,A,A3,OWNER,10+ years,RENT,150000.0,Source Verified,May-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=108719640,,debt_consolidation,Debt consolidation,114xx,NY,12.26,0.0,Mar-2000,690.0,694.0,1.0,26.0,,9.0,0.0,9106.0,48.4,22.0,f,4063.95,4063.95,6672.45,6672.45,5736.05,936.4,0.0,0.0,0.0,Mar-2019,303.54,Apr-2019,Mar-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,16346.0,0.0,2.0,0.0,0.0,30.0,7240.0,22.0,1.0,2.0,3228.0,31.0,18800.0,1.0,2.0,2.0,2.0,2043.0,558.0,89.3,0.0,0.0,70.0,206.0,7.0,7.0,0.0,80.0,26.0,6.0,26.0,0.0,2.0,5.0,3.0,11.0,3.0,7.0,19.0,5.0,9.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,52244.0,16346.0,5200.0,33444.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
13077020,,32000.0,32000.0,32000.0, 36 months,15.61,1118.88,C,C5,Principal Systems Engineer,10+ years,OWN,162000.0,Source Verified,Mar-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=13077020,,home_improvement,Home improvement,336xx,FL,2.32,0.0,Jan-1999,685.0,689.0,2.0,43.0,,8.0,0.0,7222.0,52.0,40.0,w,0.0,0.0,36241.47,36241.47,32000.0,4241.47,0.0,0.0,0.0,Mar-2015,25052.67,,Mar-2015,724.0,720.0,0.0,49.0,1.0,Individual,,,,0.0,0.0,551941.0,,,,,,,,,,,,13900.0,,,,7.0,78849.0,1576.0,74.6,0.0,0.0,182.0,161.0,5.0,2.0,13.0,8.0,54.0,3.0,54.0,6.0,1.0,3.0,1.0,7.0,10.0,5.0,17.0,3.0,8.0,0.0,0.0,0.0,6.0,77.5,0.0,0.0,0.0,566221.0,7222.0,6200.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
